"animalID","AgeYears","season","BirthDate","Precision"
20643,6,2013,2013-01-18,1
20643,7,2014,2014-01-22,2
20643,8,2015,2015-01-24,1
20643,9,2016,2016-01-28,7
20643,10,2017,2017-01-16,2
20643,11,2018,2018-01-22,1
20643,12,2019,2019-01-27,2
20643,13,2020,2020-01-27,3
20643,14,2021,2021-01-31,6
20643,15,2022,2022-02-08,2
20643,16,2023,2023-02-05,4
20643,17,2024,2024-02-08,5
20643,18,2025,2025-02-03,3
20648,4,2011,NA,NA
20650,4,2011,NA,NA
20650,5,2012,2011-12-16,2
20650,6,2013,2012-12-29,2
20650,7,2014,2014-01-03,1
20650,8,2015,2015-01-07,5
20650,9,2016,2016-01-12,2
20650,10,2017,2017-01-12,3
20650,11,2018,2018-01-16,4
20650,12,2019,2019-01-10,1
20650,13,2020,NA,NA
20651,6,2013,2013-01-30,NA
20662,4,2011,NA,NA
20662,5,2012,NA,NA
20672,4,2011,NA,NA
20672,9,2016,NA,NA
20676,4,2011,NA,NA
20676,5,2012,2012-01-30,NA
20690,3,2010,NA,NA
20690,4,2011,NA,NA
20692,3,2010,NA,NA
20698,3,2010,NA,NA
20698,4,2011,NA,NA
20698,7,2014,2014-02-10,NA
20698,8,2015,2015-02-14,4
20698,9,2016,2016-02-21,1
20698,10,2017,NA,NA
20704,3,2010,NA,NA
20710,5,2012,NA,NA
20710,6,2013,NA,NA
20710,7,2014,2014-01-02,2
20710,8,2015,NA,NA
20710,9,2016,2016-01-14,10
20710,10,2017,NA,NA
20710,11,2018,2018-01-12,5
20710,12,2019,NA,NA
20710,13,2020,NA,NA
20710,14,2021,NA,NA
20715,3,2010,2010-01-24,8
20715,4,2011,2011-01-09,11
20715,5,2012,NA,NA
20715,6,2013,2013-01-24,NA
20715,9,2016,2016-02-02,NA
20715,10,2017,2017-02-15,NA
20728,4,2011,NA,NA
20756,3,2010,NA,NA
20756,4,2011,2010-12-27,4
20756,5,2012,2012-01-08,1
20756,6,2013,2013-01-18,4
20756,7,2014,2014-01-20,3
20756,8,2015,2015-01-23,1
20758,3,2010,NA,NA
20758,4,2011,2011-01-25,1
20758,5,2012,2012-01-30,NA
20758,6,2013,2013-02-03,5
20758,7,2014,2014-01-27,4
20767,3,2010,NA,NA
20770,4,2011,NA,NA
20776,3,2010,NA,NA
20776,4,2011,2011-01-13,2
20776,5,2012,NA,NA
20776,6,2013,2012-12-28,NA
20802,4,2011,NA,NA
20818,4,2011,NA,NA
20827,5,2012,2012-01-18,NA
20827,6,2013,2013-01-08,3
20827,7,2014,2014-01-06,1
20827,8,2015,2015-01-13,7
20827,9,2016,2016-01-02,1
20833,4,2011,NA,NA
20834,3,2010,NA,NA
20838,3,2010,NA,NA
20838,4,2011,2011-01-15,2
20838,5,2012,NA,NA
20838,6,2013,NA,NA
20838,7,2014,2014-01-19,4
20838,11,2018,NA,NA
20838,12,2019,NA,NA
20844,4,2011,NA,NA
20844,5,2012,NA,NA
20844,6,2013,2013-01-05,1
20844,7,2014,2014-01-15,1
20844,8,2015,2015-01-25,4
20844,9,2016,NA,NA
20844,10,2017,2017-01-15,1
20844,11,2018,NA,NA
20844,12,2019,2019-01-10,4
20844,13,2020,NA,NA
20844,14,2021,2021-01-21,1
20844,15,2022,NA,NA
20845,3,2010,NA,NA
20845,4,2011,2011-01-19,5
20845,5,2012,2012-01-27,1
20845,6,2013,2013-02-12,6
20845,7,2014,2014-02-03,5
20845,8,2015,2015-02-13,NA
20845,9,2016,2016-02-04,4
20845,10,2017,2017-01-30,5
20845,11,2018,2018-02-01,5
20845,12,2019,2019-02-06,8
20845,13,2020,2020-02-04,7
20858,9,2016,NA,NA
20858,10,2017,NA,NA
20858,12,2019,NA,NA
20858,14,2021,NA,NA
20859,16,2023,NA,NA
20867,5,2012,2012-02-05,NA
20873,3,2010,NA,NA
20873,4,2011,NA,NA
20873,5,2012,NA,NA
20873,6,2013,2013-01-19,1
20873,7,2014,2014-01-20,1
20873,8,2015,NA,NA
20875,3,2010,NA,NA
20875,4,2011,2011-01-13,1
20875,5,2012,2012-01-14,2
20877,3,2010,NA,NA
20877,4,2011,2011-01-14,1
20877,5,2012,NA,NA
20879,4,2011,NA,NA
20881,4,2011,2011-02-06,NA
20881,5,2012,2012-01-23,6
20881,6,2013,2013-01-18,2
20881,7,2014,2014-02-12,NA
20881,8,2015,2015-01-27,4
20899,6,2013,NA,NA
20914,4,2011,2011-01-10,1
20914,5,2012,2012-01-18,2
20914,6,2013,2013-01-29,8
20914,7,2014,2014-01-29,NA
20914,8,2015,2015-01-27,6
20914,9,2016,2016-02-15,1
20914,10,2017,2017-02-03,NA
20921,3,2010,NA,NA
20924,3,2010,NA,NA
20924,4,2011,2011-01-07,1
20924,5,2012,2012-01-12,2
20924,6,2013,2013-01-18,2
20948,5,2012,2012-02-18,NA
20949,4,2011,2011-01-22,9
20949,7,2014,NA,NA
20949,8,2015,NA,NA
20953,6,2013,NA,NA
20967,3,2010,NA,NA
20967,4,2011,2011-02-03,NA
20967,5,2012,2012-02-04,NA
20967,6,2013,2013-02-01,3
20967,7,2014,NA,NA
20967,8,2015,NA,NA
20967,9,2016,2016-01-14,2
20984,4,2011,2011-01-07,NA
20984,5,2012,NA,NA
21024,4,2011,NA,NA
21024,7,2014,2014-02-12,NA
21026,3,2010,NA,NA
21026,4,2011,2010-12-30,1
21026,5,2012,2012-01-07,1
21026,6,2013,2013-01-05,NA
21026,7,2014,NA,NA
21028,3,2010,NA,NA
21028,4,2011,2011-01-27,8
21028,5,2012,2012-02-05,15
21028,6,2013,2013-01-28,NA
21028,7,2014,NA,NA
21029,4,2011,2011-01-19,9
21035,4,2011,2011-02-03,5
21035,6,2013,2013-02-23,NA
21035,7,2014,NA,NA
21055,4,2011,NA,NA
21055,5,2012,2012-01-10,1
21055,6,2013,2013-01-21,1
21055,7,2014,NA,NA
21075,6,1997,1997-02-08,NA
21076,4,1997,1997-01-22,5
21103,5,1997,1997-02-04,NA
21539,4,2003,2003-02-06,18
21542,4,2003,NA,NA
22017,3,2006,NA,NA
22018,3,2006,NA,NA
22194,4,2007,NA,NA
22325,5,2011,2010-12-31,1
22339,3,2010,NA,NA
22339,4,2011,2011-02-04,NA
22339,5,2012,2012-01-28,3
22339,6,2013,NA,NA
22344,3,2010,NA,NA
22346,3,2010,NA,NA
22346,4,2011,2011-01-24,1
22358,4,2011,NA,NA
22360,3,2010,NA,NA
22360,4,2011,2011-01-18,1
22360,5,2012,NA,NA
22363,6,2013,2013-01-29,NA
22363,8,2015,2015-01-21,1
22375,3,2010,NA,NA
22375,4,2011,2011-02-02,NA
22375,5,2012,2012-01-30,NA
22375,6,2013,2013-01-30,1
22375,7,2014,2014-02-18,NA
22375,9,2016,2016-02-28,NA
22375,10,2017,2017-02-04,NA
22375,11,2018,NA,NA
22376,3,2010,NA,NA
22409,6,2013,2013-02-01,3
22428,8,2008,2008-02-01,18
22428,9,2009,2009-01-25,9
22504,7,2008,NA,NA
22530,7,2007,NA,NA
23041,7,2015,NA,NA
23166,5,2008,2008-02-09,NA
23166,6,2009,2009-02-24,NA
23178,3,2011,NA,NA
23178,4,2012,2012-01-13,1
23178,5,2013,2013-01-24,NA
23178,6,2014,2014-01-16,1
23178,7,2015,2015-01-16,1
23178,8,2016,2016-01-14,NA
23178,9,2017,2017-01-24,4
23178,10,2018,2018-01-23,3
23178,11,2019,2019-01-27,6
23178,12,2020,NA,NA
23193,3,2011,NA,NA
23193,4,2012,2012-01-10,NA
23193,5,2013,NA,NA
23194,3,2011,NA,NA
23194,4,2012,2012-01-30,3
23194,5,2013,NA,NA
23194,6,2014,2014-01-28,NA
23194,7,2015,NA,NA
23194,8,2016,2016-02-14,19
23194,10,2018,2018-02-17,NA
23194,11,2019,NA,NA
23201,8,2008,2008-02-15,NA
23202,5,2008,2008-02-15,NA
23224,4,1999,NA,NA
23224,12,2007,NA,NA
23308,3,2011,NA,NA
23318,3,2011,NA,NA
23322,3,2011,NA,NA
26313,3,2011,NA,NA
26313,4,2012,2012-01-24,1
26313,5,2013,2013-02-01,8
26313,6,2014,NA,NA
26317,3,2011,NA,NA
26317,4,2012,NA,NA
26325,3,2011,NA,NA
26325,4,2012,2012-01-16,1
26325,5,2013,2013-01-21,7
26327,5,2013,NA,NA
26327,6,2014,NA,NA
26353,4,2012,2012-02-26,NA
26353,7,2015,2015-01-24,1
26353,8,2016,2016-02-05,NA
26359,3,2011,NA,NA
26359,4,2012,2012-01-13,1
26359,5,2013,NA,NA
26359,6,2014,NA,NA
26359,7,2015,NA,NA
26359,8,2016,NA,NA
26359,9,2017,NA,NA
26359,10,2018,NA,NA
26359,11,2019,NA,NA
26359,12,2020,NA,NA
26360,3,2011,2011-01-20,NA
26362,6,2014,NA,NA
28424,3,2011,NA,NA
28424,4,2012,NA,NA
28435,3,2011,NA,NA
28435,4,2012,NA,NA
28435,5,2013,2013-02-06,30
28435,6,2014,2014-01-21,5
28435,7,2015,2015-02-03,NA
28443,3,2011,NA,NA
28457,3,2011,NA,NA
28460,3,2011,NA,NA
28460,4,2012,2012-01-09,2
28460,5,2013,2013-01-11,1
28460,6,2014,2014-01-14,1
28460,7,2015,NA,NA
28460,9,2017,NA,NA
28463,7,2015,NA,NA
28464,3,2011,NA,NA
28469,3,2011,NA,NA
28469,4,2012,2012-01-09,3
28475,3,2011,NA,NA
28475,4,2012,2012-01-17,1
28475,5,2013,2013-01-22,2
28475,6,2014,NA,NA
31049,3,2011,NA,NA
31049,4,2012,2012-01-21,1
31049,5,2013,NA,NA
31083,4,2009,NA,NA
31141,20,1997,NA,NA
31469,3,2010,NA,NA
31469,4,2011,NA,NA
31469,5,2012,NA,NA
31469,6,2013,2013-02-08,21
31469,7,2014,2014-02-05,NA
31469,9,2016,2016-02-05,15
31469,10,2017,2017-01-31,NA
31469,12,2019,NA,NA
31469,13,2020,2020-02-14,NA
31469,14,2021,2021-01-25,2
31469,15,2022,NA,NA
31469,16,2023,2023-01-23,1
31469,17,2024,NA,NA
32664,3,2009,NA,NA
32720,3,2011,NA,NA
32795,3,2010,NA,NA
32795,4,2011,NA,NA
32795,5,2012,NA,NA
32800,4,2011,NA,NA
32824,4,2012,2012-01-31,5
32824,5,2013,NA,NA
32824,6,2014,2014-01-27,NA
32824,7,2015,2015-01-27,4
32824,8,2016,2016-01-23,1
32824,9,2017,2017-01-21,1
32824,10,2018,2018-01-30,3
32824,11,2019,2019-01-26,1
32824,12,2020,2020-01-19,1
32824,13,2021,NA,NA
32825,5,2013,NA,NA
32828,4,2012,2012-01-16,NA
32828,5,2013,2013-01-18,2
32828,6,2014,2014-01-27,1
32828,7,2015,NA,NA
32845,3,2011,NA,NA
32845,4,2012,NA,NA
33656,4,1999,1999-01-05,2
33657,4,1999,1999-01-12,7
33744,5,2013,2013-01-11,2
33744,6,2014,2014-01-27,12
33744,8,2016,2016-01-26,6
33744,9,2017,2017-01-31,NA
33753,3,2011,NA,NA
33753,4,2012,NA,NA
33753,5,2013,2012-12-28,1
33758,3,2011,NA,NA
33758,4,2012,2012-01-13,1
33758,5,2013,NA,NA
33762,3,2010,NA,NA
33762,4,2011,2011-01-10,2
33762,5,2012,NA,NA
33778,3,2011,NA,NA
33778,4,2012,NA,NA
33778,5,2013,NA,NA
33782,8,2016,2016-02-04,9
33782,9,2017,2017-01-30,5
33782,10,2018,2018-01-31,NA
33783,3,2011,NA,NA
33783,4,2012,2012-01-11,1
33783,5,2013,2013-01-15,NA
33783,6,2014,2014-01-20,3
33783,7,2015,2015-02-19,27
33783,8,2016,2016-01-26,1
33783,9,2017,NA,NA
33845,3,2012,NA,NA
33845,4,2013,2013-01-09,3
33845,5,2014,2014-01-15,1
33845,6,2015,2015-01-19,6
33845,8,2017,2017-01-26,11
33845,9,2018,2018-01-18,1
33845,10,2019,2019-01-25,8
33845,11,2020,2020-01-21,5
33845,12,2021,2021-01-18,1
33845,13,2022,NA,NA
33845,14,2023,NA,NA
33845,15,2024,2024-01-25,4
33845,16,2025,2025-01-25,2
33913,4,2013,NA,NA
33913,5,2014,2014-01-15,1
33913,6,2015,NA,NA
33913,7,2016,2016-01-20,NA
33913,8,2017,NA,NA
33914,4,2013,2013-01-13,NA
33914,5,2014,2014-01-21,NA
33914,7,2016,NA,NA
33914,10,2019,2019-01-13,4
33914,11,2020,NA,NA
33914,12,2021,2021-01-15,1
33914,13,2022,2022-01-27,2
33914,14,2023,NA,NA
33914,15,2024,NA,NA
33914,16,2025,2025-01-13,1
33921,4,2009,2009-02-02,5
33934,5,2014,NA,NA
33980,3,2012,NA,NA
33980,4,2013,2013-01-14,NA
33980,5,2014,2014-01-15,2
33980,6,2015,2015-01-16,3
33980,7,2016,2016-01-09,2
33980,8,2017,NA,NA
33992,3,2012,NA,NA
34007,3,2012,NA,NA
34007,4,2013,2013-01-23,NA
34007,5,2014,2014-01-30,9
34007,6,2015,2015-02-07,2
34007,7,2016,2016-02-16,16
34007,8,2017,2017-02-15,7
34007,9,2018,2018-02-06,5
34007,10,2019,NA,NA
34008,3,2012,NA,NA
34008,4,2013,2013-01-18,NA
34008,5,2014,2014-01-16,1
34008,6,2015,NA,NA
34008,7,2016,2016-01-20,NA
34017,3,2012,NA,NA
34081,7,2016,NA,NA
34120,3,2012,NA,NA
34120,4,2013,2013-01-14,1
34120,5,2014,2014-01-25,2
34120,6,2015,2015-01-30,NA
34120,7,2016,2016-01-25,1
34120,8,2017,2017-01-30,NA
34120,9,2018,2018-01-27,2
34120,10,2019,2019-01-21,1
34130,3,2012,2012-01-18,2
34130,5,2014,2014-01-21,2
34130,6,2015,2015-01-25,2
34130,7,2016,NA,NA
34130,8,2017,2017-01-18,1
34130,9,2018,NA,NA
34131,3,2012,NA,NA
34131,4,2013,NA,NA
34133,4,2013,NA,NA
34133,6,2015,NA,NA
34138,3,2012,NA,NA
34138,4,2013,2013-01-07,2
34138,5,2014,2014-01-08,1
34138,6,2015,NA,NA
34138,11,2020,NA,NA
34159,5,2014,2014-01-12,2
34159,6,2015,NA,NA
34159,7,2016,2016-01-26,1
34159,8,2017,NA,NA
34163,3,2012,NA,NA
34163,4,2013,2013-01-13,NA
34163,5,2014,2014-01-27,2
34163,6,2015,2015-02-01,1
34163,7,2016,NA,NA
34163,8,2017,NA,NA
34203,4,2013,2013-02-05,NA
34203,5,2014,2014-01-07,1
34203,6,2015,2015-01-12,2
34203,7,2016,2016-01-07,3
34203,8,2017,2017-01-16,7
34209,3,2012,NA,NA
34209,4,2013,2013-01-20,2
34209,5,2014,2014-01-20,2
34209,6,2015,NA,NA
34209,7,2016,2016-01-10,3
34209,8,2017,2017-01-16,1
34209,9,2018,2018-01-25,3
34209,10,2019,2019-02-10,NA
34209,11,2020,2020-01-24,3
34209,12,2021,2021-01-27,1
34209,13,2022,2022-01-17,7
34209,14,2023,NA,NA
34209,15,2024,NA,NA
34222,4,2013,2013-01-13,2
34222,5,2014,2014-01-19,1
34222,7,2016,2016-01-12,2
34222,8,2017,2017-01-23,3
34222,9,2018,2018-02-06,NA
34222,11,2020,2020-01-20,6
34222,13,2022,2022-01-12,1
34222,14,2023,2023-01-14,1
34222,15,2024,2024-01-21,3
34229,3,2012,NA,NA
34239,3,2012,2012-01-16,NA
34239,4,2013,2013-01-24,NA
34240,3,2012,NA,NA
34240,4,2013,2013-01-29,6
34240,5,2014,2014-01-29,NA
34240,6,2015,2015-02-09,4
34240,7,2016,2016-02-08,NA
34240,8,2017,NA,NA
34240,9,2018,2018-01-27,2
34240,10,2019,2019-01-25,NA
34244,3,2012,NA,NA
34244,4,2013,2013-01-12,1
34244,5,2014,2014-01-19,1
34244,6,2015,NA,NA
34244,7,2016,2016-01-12,1
34244,8,2017,2017-02-18,17
34244,9,2018,2018-01-23,18
34244,10,2019,2019-01-18,NA
34244,11,2020,2020-02-08,NA
34244,12,2021,2021-01-20,2
34244,13,2022,2022-01-27,2
34244,14,2023,2023-01-21,5
34244,15,2024,2024-01-18,1
34244,16,2025,2025-01-23,6
34245,3,2012,NA,NA
34245,4,2013,2013-02-01,NA
34245,5,2014,2014-01-17,1
34245,6,2015,NA,NA
34247,3,2012,NA,NA
34254,4,2013,2013-01-20,NA
34254,5,2014,NA,NA
34254,6,2015,2015-01-27,2
34254,8,2017,NA,NA
34254,12,2021,2021-02-09,1
34254,13,2022,2022-02-03,NA
34254,15,2024,NA,NA
34254,16,2025,NA,NA
34255,3,2012,NA,NA
34268,3,2012,NA,NA
34271,4,2013,2013-01-20,NA
34271,5,2014,2014-02-11,NA
34271,6,2015,2015-02-04,1
34277,4,2013,2013-01-13,7
34277,7,2016,2016-01-10,NA
34277,8,2017,NA,NA
34283,12,2021,NA,NA
34283,13,2022,2022-01-10,1
34352,3,2009,NA,NA
34352,4,2010,2010-01-08,1
34352,5,2011,2011-01-12,4
34352,6,2012,2012-01-08,2
34352,7,2013,2013-01-08,3
34352,8,2014,2014-01-05,1
34352,9,2015,2015-01-10,3
34352,10,2016,2016-01-13,1
34352,11,2017,2017-01-16,1
34352,12,2018,NA,NA
34352,13,2019,NA,NA
34392,3,2012,NA,NA
34392,4,2013,2013-02-11,NA
34392,5,2014,2014-01-18,1
34392,6,2015,2015-01-09,NA
34392,12,2021,2021-01-29,4
34392,13,2022,NA,NA
34398,3,2012,NA,NA
34398,4,2013,2013-01-22,1
34408,3,2012,NA,NA
34438,6,2015,NA,NA
34438,10,2019,NA,NA
34474,6,2015,NA,NA
34476,4,2013,2013-01-15,NA
34503,3,2012,NA,NA
34503,4,2013,2013-01-22,NA
34503,5,2014,2014-01-26,NA
34503,6,2015,NA,NA
34503,7,2016,NA,NA
34503,8,2017,NA,NA
34503,9,2018,NA,NA
34512,3,2012,NA,NA
34512,4,2013,2013-01-14,NA
34525,3,2012,NA,NA
34525,4,2013,2013-01-18,1
34525,5,2014,2014-01-30,1
34525,6,2015,2015-01-28,1
34530,5,2014,2014-01-07,1
34530,6,2015,2015-01-16,6
34530,7,2016,2016-01-14,1
34530,8,2017,NA,NA
34548,3,2012,NA,NA
34560,8,2008,NA,NA
34580,3,2009,NA,NA
34580,4,2010,2010-02-02,5
34580,5,2011,NA,NA
34580,6,2012,NA,NA
34606,3,2011,NA,NA
34606,4,2012,NA,NA
34606,5,2013,NA,NA
34620,3,2010,NA,NA
34620,4,2011,NA,NA
34642,3,2012,NA,NA
34644,4,2013,2013-01-18,1
34644,5,2014,2014-01-29,9
34644,6,2015,2015-02-07,8
34644,7,2016,2016-01-27,2
34644,8,2017,NA,NA
34675,3,2009,NA,NA
34677,4,2013,2013-01-12,2
34677,5,2014,2014-01-28,7
34677,6,2015,NA,NA
34677,7,2016,2016-02-08,NA
34677,9,2018,2018-01-27,6
34677,11,2020,2020-01-23,3
34677,12,2021,2021-01-19,2
34677,13,2022,2022-01-27,4
34677,14,2023,NA,NA
34677,15,2024,2024-01-24,5
34693,5,2014,NA,NA
34723,4,2010,2010-01-30,1
34723,5,2011,2011-01-27,NA
34723,6,2012,2012-01-25,3
34723,7,2013,NA,NA
34723,8,2014,2014-01-20,2
34723,9,2015,2015-01-26,2
34723,10,2016,2016-01-26,NA
34723,11,2017,2017-02-03,2
34723,12,2018,2018-02-10,NA
34723,13,2019,NA,NA
34723,14,2020,NA,NA
34737,4,2012,2012-01-18,1
34738,3,2012,2012-01-15,NA
34738,4,2013,2013-01-17,2
34738,5,2014,NA,NA
35745,4,2010,2010-01-05,NA
35745,5,2011,2011-01-05,NA
35791,13,2008,NA,NA
35791,15,2010,NA,NA
35792,4,2010,2010-01-10,NA
35792,5,2011,2011-02-01,NA
35825,11,2010,NA,NA
35975,4,2010,2010-01-23,NA
35975,5,2011,NA,NA
36066,3,2013,NA,NA
36077,7,2017,2017-02-19,19
36095,3,2013,2013-01-13,NA
36095,4,2014,2014-01-02,2
36095,6,2016,2016-01-02,5
36095,11,2021,2020-12-28,2
36103,3,2013,NA,NA
36151,4,2014,NA,NA
36151,5,2015,NA,NA
36173,22,2024,NA,NA
36358,3,2013,NA,NA
36358,4,2014,2014-01-17,3
36358,5,2015,2015-01-27,4
36358,6,2016,2016-01-26,1
36358,7,2017,2017-02-04,NA
36358,8,2018,NA,NA
36358,9,2019,2019-02-11,NA
36358,10,2020,2020-02-07,11
36358,11,2021,2021-01-23,NA
36358,12,2022,NA,NA
36358,13,2023,2023-01-20,2
36358,14,2024,2024-01-27,1
36358,15,2025,2025-01-21,1
36359,3,2013,NA,NA
36359,4,2014,2014-01-07,1
36359,5,2015,NA,NA
36359,6,2016,2016-01-02,1
36359,7,2017,2017-01-01,1
36359,8,2018,2018-01-02,2
36359,9,2019,NA,NA
36382,3,2013,NA,NA
36382,4,2014,2014-01-02,1
36382,5,2015,2015-01-17,4
36382,6,2016,NA,NA
36382,7,2017,2017-01-24,1
36382,8,2018,2018-01-23,5
36382,9,2019,2019-01-15,1
36382,10,2020,2020-01-10,1
36382,11,2021,2021-01-14,1
36382,12,2022,2022-01-18,1
36382,13,2023,2023-02-20,NA
36382,14,2024,NA,NA
36384,7,2017,NA,NA
36394,7,2017,2017-02-15,NA
36394,8,2018,2018-02-03,15
36405,4,2014,2014-01-15,1
36416,3,2013,2013-02-01,NA
36439,3,2012,NA,NA
36439,4,2013,2013-01-14,1
36439,6,2015,NA,NA
36440,3,2012,NA,NA
36440,4,2013,2013-01-16,2
36440,5,2014,2014-01-17,4
36440,6,2015,NA,NA
36444,3,2012,NA,NA
36444,4,2013,2013-01-18,1
36444,5,2014,NA,NA
36444,6,2015,NA,NA
36444,7,2016,2016-01-13,1
36444,8,2017,NA,NA
36444,9,2018,NA,NA
36444,10,2019,2019-01-31,2
36444,11,2020,2020-02-07,NA
36444,12,2021,2021-01-25,2
36444,13,2022,2022-01-25,5
36444,14,2023,2023-02-19,4
36444,15,2024,2024-01-25,2
36444,16,2025,NA,NA
36448,3,2012,NA,NA
36448,4,2013,NA,NA
36461,4,2013,NA,NA
36468,3,2012,NA,NA
36468,4,2013,2013-01-21,1
36468,5,2014,2014-01-28,6
36468,6,2015,2015-02-03,9
36468,7,2016,2016-02-10,NA
36468,8,2017,2017-02-05,NA
36468,10,2019,NA,NA
36476,3,2012,NA,NA
36476,4,2013,2013-02-13,2
36476,5,2014,2014-02-18,3
36476,6,2015,2015-02-19,3
36482,4,2013,2013-01-12,NA
36482,5,2014,NA,NA
36519,3,2013,NA,NA
36519,4,2014,NA,NA
36519,5,2015,2015-01-16,2
36521,3,2013,NA,NA
36532,3,2013,NA,NA
36532,4,2014,2014-02-03,NA
36532,5,2015,2015-01-24,1
36532,6,2016,NA,NA
36532,9,2019,2019-01-11,2
36532,11,2021,2021-01-15,1
36534,4,2014,2014-02-11,NA
36534,5,2015,2015-01-27,3
36534,6,2016,2016-01-28,NA
36534,7,2017,NA,NA
36539,5,2015,NA,NA
36553,3,2013,NA,NA
36553,4,2014,2014-01-29,1
36567,3,2013,NA,NA
36567,4,2014,NA,NA
36567,5,2015,2015-01-27,1
36567,6,2016,NA,NA
36567,7,2017,2017-01-15,2
36567,8,2018,NA,NA
36567,9,2019,NA,NA
36567,10,2020,2020-01-14,1
36567,11,2021,2021-01-22,2
36567,12,2022,2022-01-25,6
36567,14,2024,2024-01-21,1
36567,15,2025,2025-01-30,NA
36576,6,2016,NA,NA
36630,3,2013,NA,NA
36630,4,2014,NA,NA
36634,3,2013,NA,NA
36634,4,2014,2014-01-19,1
36634,5,2015,2015-01-20,2
36634,6,2016,2016-02-02,7
36634,7,2017,NA,NA
36634,8,2018,2018-01-13,2
36634,9,2019,2019-01-16,4
36634,10,2020,2020-01-15,1
36634,11,2021,2021-01-21,1
36636,5,2015,NA,NA
36636,6,2016,2016-01-20,NA
36636,7,2017,2017-02-03,2
36636,8,2018,2018-02-20,NA
36636,9,2019,2019-01-26,4
36636,10,2020,2020-01-27,4
36636,11,2021,2021-01-27,3
36636,12,2022,2022-01-28,1
36636,13,2023,2023-02-05,1
36636,14,2024,NA,NA
36636,15,2025,NA,NA
36652,3,2013,NA,NA
36652,5,2015,NA,NA
36680,3,2013,NA,NA
36681,3,2013,NA,NA
36681,4,2014,2014-01-19,NA
36681,5,2015,2015-01-20,5
36681,6,2016,2016-02-09,16
36681,7,2017,2017-01-31,5
36681,8,2018,2018-01-17,1
36681,9,2019,2019-02-05,7
36681,10,2020,2020-02-08,2
36681,11,2021,2021-02-02,2
36681,12,2022,2022-01-30,1
36681,13,2023,2023-02-08,8
36681,14,2024,2024-02-08,1
36681,15,2025,2025-02-05,2
36690,7,2017,NA,NA
36700,3,2013,NA,NA
36700,4,2014,2014-01-22,1
36700,5,2015,2015-01-25,4
36700,6,2016,NA,NA
36702,4,2014,2014-01-11,1
36702,6,2016,NA,NA
36702,7,2017,2017-01-09,3
36702,11,2021,2021-01-18,2
36702,12,2022,NA,NA
36702,13,2023,2023-02-07,11
36702,14,2024,NA,NA
36707,3,2013,NA,NA
36707,4,2014,NA,NA
36707,5,2015,2015-01-18,5
36707,6,2016,2016-01-20,1
36707,7,2017,2017-01-24,5
36707,8,2018,2018-02-01,1
36707,9,2019,2019-02-06,8
36707,10,2020,NA,NA
36708,3,2013,NA,NA
36708,4,2014,2014-01-18,1
36708,5,2015,2015-01-23,3
36708,6,2016,NA,NA
36733,4,2014,NA,NA
36742,4,2014,2014-01-05,NA
36742,5,2015,NA,NA
36776,3,2013,NA,NA
36776,4,2014,NA,NA
36787,4,2014,2014-01-28,10
36799,3,2013,NA,NA
36808,3,2013,NA,NA
36813,3,2013,NA,NA
36813,4,2014,2014-01-28,5
36813,5,2015,2015-02-06,3
36813,6,2016,2016-01-25,1
36813,7,2017,2017-02-14,NA
36819,3,2013,NA,NA
36819,4,2014,2014-01-23,1
36819,5,2015,2015-01-23,1
36819,6,2016,NA,NA
36820,3,2013,NA,NA
36820,4,2014,2014-01-14,1
36820,5,2015,2015-01-20,7
36820,6,2016,NA,NA
36820,7,2017,NA,NA
36820,8,2018,NA,NA
36841,9,2019,NA,NA
36922,3,2011,NA,NA
36922,4,2012,NA,NA
36974,4,2011,NA,NA
36985,4,2013,2013-01-24,3
36985,5,2014,2014-02-13,NA
36985,6,2015,2015-02-03,1
36985,7,2016,2016-02-05,NA
36985,8,2017,NA,NA
36985,9,2018,NA,NA
36985,10,2019,2019-01-12,2
36985,11,2020,2020-01-22,1
36985,12,2021,2021-01-11,1
36985,13,2022,2022-01-15,2
36985,14,2023,2023-01-14,2
36985,15,2024,2024-01-08,1
36985,16,2025,2025-01-08,1
37013,3,2010,NA,NA
37013,6,2013,2013-01-30,NA
37042,14,2024,NA,NA
37044,3,2013,NA,NA
37055,3,2010,NA,NA
37071,3,2012,NA,NA
37071,5,2014,NA,NA
37071,9,2018,2018-02-03,NA
37071,10,2019,NA,NA
37071,11,2020,2020-02-02,2
37071,12,2021,2021-02-09,15
37071,13,2022,2022-02-24,NA
37071,14,2023,2023-02-02,1
37113,3,2013,NA,NA
37113,4,2014,NA,NA
37165,3,2012,NA,NA
37165,5,2014,NA,NA
37165,7,2016,2016-01-10,2
37165,8,2017,NA,NA
37209,3,2013,NA,NA
37209,4,2014,2014-01-10,1
37209,5,2015,NA,NA
37331,4,2014,2014-02-12,NA
37443,4,2014,2014-02-05,6
37443,5,2015,NA,NA
37712,4,2015,NA,NA
37771,3,2014,NA,NA
37794,5,2011,2011-01-28,NA
37794,6,2012,NA,NA
37794,7,2013,2013-01-11,1
37839,5,2016,NA,NA
37841,4,2015,NA,NA
37867,3,2014,NA,NA
37867,4,2015,2015-01-10,NA
37924,5,2016,NA,NA
37949,3,2014,NA,NA
37949,4,2015,2015-01-11,1
37949,7,2018,2018-01-22,2
37949,8,2019,2019-01-29,NA
37949,9,2020,NA,NA
37975,4,2015,2015-01-23,2
